Nombre,Subestacion,Nodo,S[MVA],PF[cos],P[MW],Q[MW]
lod_8134_1,TYLER 7_115 kV/TYLER 7 1/TYLER 7_115 kV/TYLER_1/115.000000,TYLER 7 1,115.886993,0.962127,111.498001,31.591000
lod_8052_1,TYLER 8_115 kV/TYLER 8 0/TYLER 8_115 kV/TYLER_1/115.000000,TYLER 8 0,15.783865,0.962122,15.186000,4.303000
lod_8081_1,TYLER 9_115 kV/TYLER 9 0/TYLER 9_115 kV/TYLER_1/115.000000,TYLER 9 0,27.077406,0.962131,26.052000,7.381000
lod_8039_1,VAN_115 kV/VAN 0/VAN_115 kV/VAN_1_1/115.000000,VAN 0,13.105465,0.962118,12.609000,3.573000
lod_8027_1,WHITEHOUSE_115 kV/WHITEHOUSE 0/WHITEHOUSE_115 kV/WHITE_1/115.000000,WHITEHOUSE 0,40.924892,0.962128,39.375000,11.156000
lod_8108_1,WILLS POINT_115 kV/WILLS POINT 0/WILLS POINT_115 kV/WILLS_1/115.000000,WILLS POINT 0,45.661232,0.962129,43.931999,12.447000
lod_8056_1,WINONA_115 kV/WINONA 0/WINONA_115 kV/WINON_1/115.000000,WINONA 0,10.969367,0.962134,10.554000,2.990000
lod_8091_1,WORTHAM_115 kV/WORTHAM 0/WORTHAM_115 kV/WORTH_1/115.000000,WORTHAM 0,7.869956,0.962140,7.572000,2.145000
lod_8091_2,WORTHAM_115 kV/WORTHAM 0/WORTHAM_115 kV/WORTH_1/115.000000,WORTHAM 0,4.465054,0.962139,4.296000,1.217000
lod_8136_1,YANTIS_115 kV/YANTIS 0/YANTIS_115 kV/YANTI_1/115.000000,YANTIS 0,10.445473,0.962139,10.050000,2.847000
lod_8150_1,ZAVALLA_115 kV/ZAVALLA 0/ZAVALLA_115 kV/ZAVAL_1/115.000000,ZAVALLA 0,8.843019,0.962115,8.508000,2.411000
lod_1030_1,ALPINE_115 kV/ALPINE 0/ALPINE_115 kV/ALPIN_1/115.000000,ALPINE 0,23.953268,0.962123,23.046000,6.530000
lod_1030_2,ALPINE_115 kV/ALPINE 0/ALPINE_115 kV/ALPIN_1/115.000000,ALPINE 0,1.643248,0.962119,1.581000,0.448000
lod_1040_1,ANDREWS_115 kV/ANDREWS 0/ANDREWS_115 kV/ANDRE_1/115.000000,ANDREWS 0,46.104088,0.962127,44.358002,12.568000
lod_1044_1,BIG LAKE_115 kV/BIG LAKE 0/BIG LAKE_115 kV/BIG L_1/115.000000,BIG LAKE 0,4.689502,0.962149,4.512000,1.278000
lod_1044_2,BIG LAKE_115 kV/BIG LAKE 0/BIG LAKE_115 kV/BIG L_1/115.000000,BIG LAKE 0,10.570197,0.962139,10.170000,2.881000
lod_1067_1,BIG SPRING 7_115 kV/BIG SPRING 7 0/BIG SPRING 7_115 kV/BIG S_1/115.000000,BIG SPRING 7 0,105.547569,0.962125,101.550003,28.773001
lod_1028_1,COAHOMA_115 kV/COAHOMA 0/COAHOMA_115 kV/COAHO_1/115.000000,COAHOMA 0,1.481162,0.962082,1.425000,0.404000
lod_1028_2,COAHOMA_115 kV/COAHOMA 0/COAHOMA_115 kV/COAHO_1/115.000000,COAHOMA 0,0.782546,0.962244,0.753000,0.213000
lod_1028_3,COAHOMA_115 kV/COAHOMA 0/COAHOMA_115 kV/COAHO_1/115.000000,COAHOMA 0,5.091831,0.962129,4.899000,1.388000
lod_1028_4,COAHOMA_115 kV/COAHOMA 0/COAHOMA_115 kV/COAHO_1/115.000000,COAHOMA 0,3.052572,0.962140,2.937000,0.832000
lod_1036_1,CRANE_115 kV/CRANE 0/CRANE_115 kV/CRANE_1/115.000000,CRANE 0,1.056992,0.962164,1.017000,0.288000
lod_1036_2,CRANE_115 kV/CRANE 0/CRANE_115 kV/CRANE_1/115.000000,CRANE 0,13.074148,0.962128,12.579000,3.564000
lod_1031_1,FORT DAVIS_115 kV/FORT DAVIS 0/FORT DAVIS_115 kV/FORT _1/115.000000,FORT DAVIS 0,9.610043,0.962119,9.246000,2.620000
lod_1083_1,FORT STOCKTON 3_115 kV/FORT STOCKTON 3 0/FORT STOCKTON 3_115 kV/FORT _1/115.000000,FORT STOCKTON 3 0,41.517467,0.962125,39.945000,11.318000
lod_1016_1,GARDEN CITY_115 kV/GARDEN CITY 0/GARDEN CITY_115 kV/GARDE_1/115.000000,GARDEN CITY 0,3.002846,0.962087,2.889000,0.819000
lod_1014_1,GRANDFALLS_115 kV/GRANDFALLS 0/GRANDFALLS_115 kV/GRAND_1/115.000000,GRANDFALLS 0,2.307388,0.962127,2.220000,0.629000
lod_1058_1,IRAAN 3_115 kV/IRAAN 3 0/IRAAN 3_115 kV/IRAAN_1/115.000000,IRAAN 3 0,4.246923,0.962108,4.086000,1.158000
lod_1058_2,IRAAN 3_115 kV/IRAAN 3 0/IRAAN 3_115 kV/IRAAN_1/115.000000,IRAAN 3 0,9.737926,0.962115,9.369000,2.655000
lod_1085_1,KERMIT_115 kV/KERMIT 0/KERMIT_115 kV/KERMI_1/115.000000,KERMIT 0,3.037049,0.962118,2.922000,0.828000
lod_1085_2,KERMIT_115 kV/KERMIT 0/KERMIT_115 kV/KERMI_1/115.000000,KERMIT 0,19.098248,0.962130,18.375000,5.206000
lod_1089_1,LAMESA_115 kV/LAMESA 0/LAMESA_115 kV/LAMES_1/115.000000,LAMESA 0,0.863589,0.962263,0.831000,0.235000
lod_1089_2,LAMESA_115 kV/LAMESA 0/LAMESA_115 kV/LAMES_1/115.000000,LAMESA 0,41.339584,0.962129,39.773998,11.269000
lod_1015_1,MARFA_115 kV/MARFA 0/MARFA_115 kV/MARFA_1/115.000000,MARFA 0,7.804708,0.962112,7.509000,2.128000
lod_1068_1,MIDLAND 1_115 kV/MIDLAND 1 0/MIDLAND 1_115 kV/MIDLA_1/115.000000,MIDLAND 1 0,0.717025,0.962309,0.690000,0.195000
lod_1068_2,MIDLAND 1_115 kV/MIDLAND 1 0/MIDLAND 1_115 kV/MIDLA_1/115.000000,MIDLAND 1 0,61.024090,0.962128,58.713001,16.635000
lod_1027_1,MIDLAND 2_115 kV/MIDLAND 2 0/MIDLAND 2_115 kV/MIDLA_1/115.000000,MIDLAND 2 0,0.626777,0.962064,0.603000,0.171000
lod_1027_2,MIDLAND 2_115 kV/MIDLAND 2 0/MIDLAND 2_115 kV/MIDLA_1/115.000000,MIDLAND 2 0,104.568451,0.962126,100.608002,28.506001
lod_1029_1,MIDLAND 3_115 kV/MIDLAND 3 0/MIDLAND 3_115 kV/MIDLA_1/115.000000,MIDLAND 3 0,86.458519,0.962126,83.183998,23.569000
lod_1019_1,MIDLAND 4_115 kV/MIDLAND 4 0/MIDLAND 4_115 kV/MIDLA_1/115.000000,MIDLAND 4 0,64.207703,0.962128,61.776001,17.503000
lod_1045_1,MIDLAND 5_115 kV/MIDLAND 5 0/MIDLAND 5_115 kV/MIDLA_1/115.000000,MIDLAND 5 0,102.441826,0.962126,98.561996,27.926001
lod_1013_1,MONAHANS 2_115 kV/MONAHANS 2 0/MONAHANS 2_115 kV/MONAH_1/115.000000,MONAHANS 2 0,0.529940,0.962374,0.510000,0.144000
lod_1013_2,MONAHANS 2_115 kV/MONAHANS 2 0/MONAHANS 2_115 kV/MONAH_1/115.000000,MONAHANS 2 0,1.577727,0.962143,1.518000,0.430000
lod_1013_3,MONAHANS 2_115 kV/MONAHANS 2 0/MONAHANS 2_115 kV/MONAH_1/115.000000,MONAHANS 2 0,28.268599,0.962128,27.198000,7.706000
lod_1018_1,NOTREES_115 kV/NOTREES 0/NOTREES_115 kV/NOTRE_1/115.000000,NOTREES 0,0.071840,0.960466,0.069000,0.020000
lod_1071_1,ODESSA 1_115 kV/ODESSA 1 0/ODESSA 1_115 kV/ODESS_1/115.000000,ODESSA 1 0,95.064453,0.962126,91.463997,25.915001
lod_1001_1,ODESSA 2_115 kV/ODESSA 2 0/ODESSA 2_115 kV/ODESS_1/115.000000,ODESSA 2 0,21.599039,0.962126,20.781000,5.888000
lod_1064_1,ODESSA 3_115 kV/ODESSA 3 0/ODESSA 3_115 kV/ODESS_1/115.000000,ODESSA 3 0,6.850326,0.962144,6.591000,1.867000
lod_1064_2,ODESSA 3_115 kV/ODESSA 3 0/ODESSA 3_115 kV/ODESS_1/115.000000,ODESSA 3 0,121.780327,0.962126,117.167999,33.198002
lod_1017_1,ODESSA 4_115 kV/ODESSA 4 0/ODESSA 4_115 kV/ODESS_1/115.000000,ODESSA 4 0,19.067202,0.962123,18.344999,5.198000
lod_1037_1,ODESSA 5_115 kV/ODESSA 5 0/ODESSA 5_115 kV/ODESS_1/115.000000,ODESSA 5 0,106.261429,0.962127,102.237000,28.966999
lod_1024_1,ODESSA 6_115 kV/ODESSA 6 0/ODESSA 6_115 kV/ODESS_1/115.000000,ODESSA 6 0,65.520462,0.962127,63.039001,17.861000
lod_1055_1,ODONNELL_115 kV/ODONNELL 0/ODONNELL_115 kV/ODONN_1/115.000000,ODONNELL 0,4.134563,0.962133,3.978000,1.127000
lod_1046_1,OZONA_115 kV/OZONA 0/OZONA_115 kV/OZONA_1/115.000000,OZONA 0,0.006325,0.948683,0.006000,0.002000
lod_1046_2,OZONA_115 kV/OZONA 0/OZONA_115 kV/OZONA_1/115.000000,OZONA 0,11.515102,0.962128,11.079000,3.139000
lod_1086_1,PECOS_115 kV/PECOS 0/PECOS_115 kV/PECOS_1/115.000000,PECOS 0,41.233547,0.962129,39.672001,11.240000
lod_1002_1,PRESIDIO 2_115 kV/PRESIDIO 2 0/PRESIDIO 2_115 kV/PRESI_1/115.000000,PRESIDIO 2 0,16.020676,0.962132,15.414000,4.367000
lod_1091_1,RALLS 2_161 kV/RALLS 2 0/RALLS 2_161 kV/RALLS_1/161.000000,RALLS 2 0,4.898427,0.962145,4.713000,1.335000
lod_1091_2,RALLS 2_161 kV/RALLS 2 0/RALLS 2_161 kV/RALLS_1/161.000000,RALLS 2 0,7.181089,0.962110,6.909000,1.958000
lod_1012_1,SANDERSON_115 kV/SANDERSON 0/SANDERSON_115 kV/SANDE_1/115.000000,SANDERSON 0,3.102570,0.962106,2.985000,0.846000
lod_1087_1,SHEFFIELD_115 kV/SHEFFIELD 0/SHEFFIELD_115 kV/SHEFF_1/115.000000,SHEFFIELD 0,0.944905,0.962002,0.909000,0.258000
lod_1054_1,STANTON_115 kV/STANTON 0/STANTON_115 kV/STANT_1/115.000000,STANTON 0,1.845856,0.962155,1.776000,0.503000
lod_1054_2,STANTON_115 kV/STANTON 0/STANTON_115 kV/STANT_1/115.000000,STANTON 0,0.539416,0.962151,0.519000,0.147000
lod_1054_3,STANTON_115 kV/STANTON 0/STANTON_115 kV/STANT_1/115.000000,STANTON 0,13.192554,0.962134,12.693000,3.596000
lod_1007_1,VAN HORN_115 kV/VAN HORN 0/VAN HORN_115 kV/VAN H_1/115.000000,VAN HORN 0,7.283973,0.962112,7.008000,1.986000
lod_2090_1,ANNONA_161 kV/ANNONA 0/ANNONA_161 kV/ANNON_1/161.000000,ANNONA 0,2.519473,0.962106,2.424000,0.687000
lod_2111_1,ARCHER CITY_161 kV/ARCHER CITY 0/ARCHER CITY_161 kV/ARCHE_1/161.000000,ARCHER CITY 0,7.277655,0.962123,7.002000,1.984000
lod_2111_2,ARCHER CITY_161 kV/ARCHER CITY 0/ARCHER CITY_161 kV/ARCHE_1/161.000000,ARCHER CITY 0,7.224497,0.962143,6.951000,1.969000
lod_2032_1,ARTHUR CITY_161 kV/ARTHUR CITY 0/ARTHUR CITY_161 kV/ARTHU_1/161.000000,ARTHUR CITY 0,3.485945,0.962149,3.354000,0.950000
lod_2066_1,ASPERMONT_161 kV/ASPERMONT 0/ASPERMONT_161 kV/ASPER_1/161.000000,ASPERMONT 0,4.209289,0.962158,4.050000,1.147000
lod_2066_2,ASPERMONT_161 kV/ASPERMONT 0/ASPERMONT_161 kV/ASPER_1/161.000000,ASPERMONT 0,2.641038,0.962122,2.541000,0.720000
lod_2066_3,ASPERMONT_161 kV/ASPERMONT 0/ASPERMONT_161 kV/ASPER_1/161.000000,ASPERMONT 0,0.542575,0.962078,0.522000,0.148000
lod_2121_1,BAGWELL_161 kV/BAGWELL 0/BAGWELL_161 kV/BAGWE_1/161.000000,BAGWELL 0,2.425794,0.962159,2.334000,0.661000
lod_2047_1,BELLS_161 kV/BELLS 0/BELLS_161 kV/BELLS_1/161.000000,BELLS 0,9.778447,0.962116,9.408000,2.666000
lod_2047_2,BELLS_161 kV/BELLS 0/BELLS_161 kV/BELLS_1/161.000000,BELLS 0,5.765449,0.962111,5.547000,1.572000
lod_2030_1,BONHAM_161 kV/BONHAM 0/BONHAM_161 kV/BONHA_1/161.000000,BONHAM 0,4.065884,0.962152,3.912000,1.108000
lod_2030_2,BONHAM_161 kV/BONHAM 0/BONHAM_161 kV/BONHA_1/161.000000,BONHAM 0,44.934734,0.962129,43.233002,12.249000
lod_2053_1,BOWIE_161 kV/BOWIE 0/BOWIE_161 kV/BOWIE_1/161.000000,BOWIE 0,30.279697,0.962130,29.132999,8.254000
lod_2109_1,BURKBURNETT_161 kV/BURKBURNET 0/BURKBURNETT_161 kV/BURKB_1/161.000000,BURKBURNET 0,35.140766,0.962130,33.810001,9.579000
lod_2014_1,CHILDRESS_161 kV/CHILDRESS 0/CHILDRESS_161 kV/CHILD_1/161.000000,CHILDRESS 0,3.766710,0.962113,3.624000,1.027000
lod_2014_2,CHILDRESS_161 kV/CHILDRESS 0/CHILDRESS_161 kV/CHILD_1/161.000000,CHILDRESS 0,22.662352,0.962124,21.804001,6.178000
lod_2040_1,CLARKSVILLE_161 kV/CLARKSVILLE 0/CLARKSVILLE_161 kV/CLARK_1/161.000000,CLARKSVILLE 0,16.529049,0.962124,15.903000,4.506000
lod_2072_1,COLLINSVILLE_161 kV/COLLINSVILLE 0/COLLINSVILLE_161 kV/COLLI_1/161.000000,COLLINSVILLE 0,10.087097,0.962120,9.705000,2.750000
lod_2048_1,CROSBYTON_161 kV/CROSBYTON 0/CROSBYTON_161 kV/CROSB_1/161.000000,CROSBYTON 0,6.669559,0.962133,6.417000,1.818000
lod_2092_1,DENISON 1_161 kV/DENISON 1 0/DENISON 1_161 kV/DENIS_1/161.000000,DENISON 1 0,25.057098,0.962123,24.108000,6.831000
lod_2063_1,DENISON 2_161 kV/DENISON 2 0/DENISON 2_161 kV/DENIS_1/161.000000,DENISON 2 0,68.198860,0.962128,65.615997,18.591000
lod_2027_1,DEPORT_161 kV/DEPORT 0/DEPORT_161 kV/DEPOR_1/161.000000,DEPORT 0,3.694871,0.962144,3.555000,1.007000
lod_2081_1,DODD CITY_161 kV/DODD CITY 0/DODD CITY_161 kV/DODD _1/161.000000,DODD CITY 0,4.639776,0.962115,4.464000,1.265000
lod_2038_1,ECTOR_161 kV/ECTOR 0/ECTOR_161 kV/ECTOR_1/161.000000,ECTOR 0,2.706559,0.962107,2.604000,0.738000
lod_2049_1,ELECTRA_161 kV/ELECTRA 0/ELECTRA_161 kV/ELECT_1/161.000000,ELECTRA 0,0.505213,0.961971,0.486000,0.138000
lod_2049_2,ELECTRA_161 kV/ELECTRA 0/ELECTRA_161 kV/ELECT_1/161.000000,ELECTRA 0,0.601778,0.962148,0.579000,0.164000
lod_2049_3,ELECTRA_161 kV/ELECTRA 0/ELECTRA_161 kV/ELECT_1/161.000000,ELECTRA 0,10.919641,0.962120,10.506000,2.977000
lod_2015_1,FORESTBURG_161 kV/FORESTBURG 0/FORESTBURG_161 kV/FORES_1/161.000000,FORESTBURG 0,4.870542,0.962111,4.686000,1.328000
lod_2065_1,GAINESVILLE_161 kV/GAINESVILLE 0/GAINESVILLE_161 kV/GAINE_1/161.000000,GAINESVILLE 0,81.444572,0.962127,78.360001,22.202000
lod_2034_1,GORDONVILLE_161 kV/GORDONVILLE 0/GORDONVILLE_161 kV/GORDO_1/161.000000,GORDONVILLE 0,5.550205,0.962127,5.340000,1.513000
lod_2132_1,HASKELL_115 kV/HASKELL 2/HASKELL_115 kV/HASKE_1/115.000000,HASKELL 2,12.410007,0.962127,11.940000,3.383000
lod_2051_1,HENRIETTA_161 kV/HENRIETTA 0/HENRIETTA_161 kV/HENRI_1/161.000000,HENRIETTA 0,18.552513,0.962134,17.850000,5.057000
lod_2007_1,HONEY GROVE_161 kV/HONEY GROVE 0/HONEY GROVE_161 kV/HONEY_1/161.000000,HONEY GROVE 0,9.915534,0.962127,9.540000,2.703000
lod_2069_1,HOWE_161 kV/HOWE 0/HOWE_161 kV/HOWE__1/161.000000,HOWE 0,22.787073,0.962124,21.924000,6.212000
lod_2009_1,IOWA PARK_161 kV/IOWA PARK 0/IOWA PARK_161 kV/IOWA _1/161.000000,IOWA PARK 0,40.675446,0.962128,39.134998,11.088000
lod_2035_1,KNOX CITY_161 kV/KNOX CITY 0/KNOX CITY_161 kV/KNOX _1/161.000000,KNOX CITY 0,4.312445,0.962099,4.149000,1.176000
lod_2035_2,KNOX CITY_161 kV/KNOX CITY 0/KNOX CITY_161 kV/KNOX _1/161.000000,KNOX CITY 0,0.554939,0.962268,0.534000,0.151000
lod_2033_1,LEONARD_161 kV/LEONARD 0/LEONARD_161 kV/LEONA_1/161.000000,LEONARD 0,1.353279,0.962107,1.302000,0.369000
lod_2033_2,LEONARD_161 kV/LEONARD 0/LEONARD_161 kV/LEONA_1/161.000000,LEONARD 0,12.753135,0.962116,12.270000,3.477000
lod_2037_1,LINDSAY_161 kV/LINDSAY 0/LINDSAY_161 kV/LINDS_1/161.000000,LINDSAY 0,0.717025,0.962309,0.690000,0.195000
lod_2037_2,LINDSAY_161 kV/LINDSAY 0/LINDSAY_161 kV/LINDS_1/161.000000,LINDSAY 0,2.921530,0.962167,2.811000,0.796000
lod_2031_1,MATADOR_161 kV/MATADOR 0/MATADOR_161 kV/MATAD_1/161.000000,MATADOR 0,0.817022,0.962030,0.786000,0.223000
lod_2031_2,MATADOR_161 kV/MATADOR 0/MATADOR_161 kV/MATAD_1/161.000000,MATADOR 0,1.321962,0.962206,1.272000,0.360000
lod_2031_3,MATADOR_161 kV/MATADOR 0/MATADOR_161 kV/MATAD_1/161.000000,MATADOR 0,3.854071,0.962099,3.708000,1.051000
lod_2008_1,MEMPHIS_161 kV/MEMPHIS 0/MEMPHIS_161 kV/MEMPH_1/161.000000,MEMPHIS 0,8.378328,0.962125,8.061000,2.284000
lod_2086_1,MONTAGUE_161 kV/MONTAGUE 0/MONTAGUE_161 kV/MONTA_1/161.000000,MONTAGUE 0,2.279230,0.962167,2.193000,0.621000
lod_2110_1,MUENSTER 2_161 kV/MUENSTER 2 0/MUENSTER 2_161 kV/MUENS_1/161.000000,MUENSTER 2 0,8.927221,0.962113,8.589000,2.434000
lod_2080_1,NOCONA_161 kV/NOCONA 0/NOCONA_161 kV/NOCON_1/161.000000,NOCONA 0,17.598404,0.962133,16.931999,4.797000
lod_2079_1,PADUCAH_161 kV/PADUCAH 0/PADUCAH_161 kV/PADUC_1/161.000000,PADUCAH 0,4.655298,0.962130,4.479000,1.269000
lod_2052_1,PANHANDLE 6_161 kV/PANHANDLE 6 0/PANHANDLE 6_161 kV/PANHA_1/161.000000,PANHANDLE 6 0,9.831331,0.962128,9.459000,2.680000
lod_2052_2,PANHANDLE 6_161 kV/PANHANDLE 6 0/PANHANDLE 6_161 kV/PANHA_1/161.000000,PANHANDLE 6 0,15.983315,0.962128,15.378000,4.357000
lod_2114_1,PARIS 1_161 kV/PARIS 1 1/PARIS 1_161 kV/PARIS_1/161.000000,PARIS 1 1,73.561981,0.962127,70.776001,20.052999
lod_2022_1,PARIS 2_161 kV/PARIS 2 1/PARIS 2_161 kV/PARIS_1/161.000000,PARIS 2 1,12.020314,0.962121,11.565000,3.277000
lod_2001_1,PARIS 3_161 kV/PARIS 3 0/PARIS 3_161 kV/PARIS_1/161.000000,PARIS 3 0,14.870278,0.962121,14.307000,4.054000
lod_2001_2,PARIS 3_161 kV/PARIS 3 0/PARIS 3_161 kV/PARIS_1/161.000000,PARIS 3 0,35.390209,0.962130,34.049999,9.647000
lod_2050_1,PATTONVILLE_161 kV/PATTONVILLE 0/PATTONVILLE_161 kV/PATTO_1/161.000000,PATTONVILLE 0,3.800914,0.962137,3.657000,1.036000
lod_2112_1,PETROLIA_161 kV/PETROLIA 0/PETROLIA_161 kV/PETRO_1/161.000000,PETROLIA 0,4.720819,0.962121,4.542000,1.287000
lod_2046_1,POTTSBORO_161 kV/POTTSBORO 0/POTTSBORO_161 kV/POTTS_1/161.000000,POTTSBORO 0,23.005205,0.962130,22.134001,6.271000
lod_2108_1,ROCHESTER_161 kV/ROCHESTER 0/ROCHESTER_161 kV/ROCHE_1/161.000000,ROCHESTER 0,2.229504,0.962097,2.145000,0.608000
lod_2060_1,ROXTON_161 kV/ROXTON 0/ROXTON_161 kV/ROXTO_1/161.000000,ROXTON 0,3.944319,0.962143,3.795000,1.075000
lod_2043_1,SADLER_161 kV/SADLER 0/SADLER_161 kV/SADLE_1/161.000000,SADLER 0,4.402692,0.962139,4.236000,1.200000
lod_2133_1,SAINT JO_161 kV/SAINT JO 0/SAINT JO_161 kV/SAINT_1/161.000000,SAINT JO 0,5.902535,0.962129,5.679000,1.609000
lod_2091_1,SEYMOUR_161 kV/SEYMOUR 0/SEYMOUR_161 kV/SEYMO_1/161.000000,SEYMOUR 0,17.717081,0.962122,17.046000,4.830000
lod_2045_1,SHEPPARD AFB_161 kV/SHEPPARD AFB 0/SHEPPARD AFB_161 kV/SHEPP_1/161.000000,SHEPPARD AFB 0,23.494894,0.962124,22.605000,6.405000
lod_2107_1,SHERMAN 2_161 kV/SHERMAN 2 0/SHERMAN 2_161 kV/SHERM_1/161.000000,SHERMAN 2 0,77.069771,0.962128,74.151001,21.009001
lod_2016_1,SHERMAN 3_161 kV/SHERMAN 3 0/SHERMAN 3_161 kV/SHERM_1/161.000000,SHERMAN 3 0,71.993729,0.962125,69.266998,19.625999
lod_2029_1,SILVERTON_161 kV/SILVERTON 0/SILVERTON_161 kV/SILVE_1/161.000000,SILVERTON 0,3.327018,0.962123,3.201000,0.907000
lod_2087_1,SPUR_161 kV/SPUR 0/SPUR_161 kV/SPUR__1/161.000000,SPUR 0,8.206764,0.962133,7.896000,2.237000
lod_2064_1,SUMNER_161 kV/SUMNER 0/SUMNER_161 kV/SUMNE_1/161.000000,SUMNER 0,7.315018,0.962130,7.038000,1.994000
lod_2064_2,SUMNER_161 kV/SUMNER 0/SUMNER_161 kV/SUMNE_1/161.000000,SUMNER 0,3.127569,0.962089,3.009000,0.853000
lod_2039_1,SUNSET_161 kV/SUNSET 0/SUNSET_161 kV/SUNSE_1/161.000000,SUNSET 0,5.777812,0.962129,5.559000,1.575000
lod_2122_1,TELEPHONE_161 kV/TELEPHONE 0/TELEPHONE_161 kV/TELEP_1/161.000000,TELEPHONE 0,6.987686,0.962121,6.723000,1.905000
lod_2125_1,TIOGA_161 kV/TIOGA 0/TIOGA_161 kV/TIOGA_1/161.000000,TIOGA 0,4.215607,0.962139,4.056000,1.149000
lod_2129_1,TRENTON_161 kV/TRENTON 0/TRENTON_161 kV/TRENT_1/161.000000,TRENTON 0,6.894007,0.962140,6.633000,1.879000
lod_2126_1,VALLEY VIEW_161 kV/VALLEY VIEW 0/VALLEY VIEW_161 kV/VALLE_1/161.000000,VALLEY VIEW 0,14.795280,0.962131,14.235000,4.033000
lod_2124_1,VAN ALSTYNE_161 kV/VAN ALSTYNE 0/VAN ALSTYNE_161 kV/VAN A_1/161.000000,VAN ALSTYNE 0,22.122932,0.962124,21.285000,6.031000
lod_2010_1,VERNON 2_161 kV/VERNON 2 0/VERNON 2_161 kV/VERNO_1/161.000000,VERNON 2 0,5.307075,0.962112,5.106000,1.447000
lod_2010_2,VERNON 2_161 kV/VERNON 2 0/VERNON 2_161 kV/VERNO_1/161.000000,VERNON 2 0,9.984214,0.962119,9.606000,2.722000
lod_2010_3,VERNON 2_161 kV/VERNON 2 0/VERNON 2_161 kV/VERNO_1/161.000000,VERNON 2 0,3.043367,0.962092,2.928000,0.830000
lod_2010_4,VERNON 2_161 kV/VERNON 2 0/VERNON 2_161 kV/VERNO_1/161.000000,VERNON 2 0,0.199449,0.962651,0.192000,0.054000
lod_2010_5,VERNON 2_161 kV/VERNON 2 0/VERNON 2_161 kV/VERNO_1/161.000000,VERNON 2 0,40.507042,0.962129,38.973000,11.042000
lod_2026_1,WHEELER_161 kV/WHEELER 0/WHEELER_161 kV/WHEEL_1/161.000000,WHEELER 0,2.609720,0.962172,2.511000,0.711000
lod_2026_2,WHEELER_161 kV/WHEELER 0/WHEELER_161 kV/WHEEL_1/161.000000,WHEELER 0,0.985426,0.962020,0.948000,0.269000
lod_2026_3,WHEELER_161 kV/WHEELER 0/WHEELER_161 kV/WHEEL_1/161.000000,WHEELER 0,7.455263,0.962139,7.173000,2.032000
lod_2026_4,WHEELER_161 kV/WHEELER 0/WHEELER_161 kV/WHEEL_1/161.000000,WHEELER 0,8.250445,0.962130,7.938000,2.249000
lod_2044_1,WHITESBORO_161 kV/WHITESBORO 0/WHITESBORO_161 kV/WHITE_1/161.000000,WHITESBORO 0,28.483843,0.962124,27.405001,7.765000
lod_2106_1,WHITEWRIGHT_161 kV/WHITEWRIGHT 0/WHITEWRIGHT_161 kV/WHITE_1/161.000000,WHITEWRIGHT 0,14.970002,0.962124,14.403000,4.081000
lod_2055_1,WICHITA FALLS 1_161 kV/WICHITA FALLS 1 1/WICHITA FALLS 1_161 kV/WICHI_1/161.000000,WICHITA FALLS 1 1,51.573246,0.962127,49.619999,14.059000
lod_2082_1,WICHITA FALLS 2_161 kV/WICHITA FALLS 2 0/WICHITA FALLS 2_161 kV/WICHI_1/161.000000,WICHITA FALLS 2 0,61.354580,0.962129,59.030998,16.725000
lod_2028_1,WICHITA FALLS 3_161 kV/WICHITA FALLS 3 0/WICHITA FALLS 3_161 kV/WICHI_1/161.000000,WICHITA FALLS 3 0,14.798439,0.962129,14.238000,4.034000
lod_2025_1,WICHITA FALLS 4_161 kV/WICHITA FALLS 4 0/WICHITA FALLS 4_161 kV/WICHI_1/161.000000,WICHITA FALLS 4 0,41.177502,0.962127,39.618000,11.225000
lod_2067_1,WICHITA FALLS 5_161 kV/WICHITA FALLS 5 0/WICHITA FALLS 5_161 kV/WICHI_1/161.000000,WICHITA FALLS 5 0,56.091457,0.962125,53.966999,15.291000
lod_2020_1,WICHITA FALLS 6_161 kV/WICHITA FALLS 6 0/WICHITA FALLS 6_161 kV/WICHI_1/161.000000,WICHITA FALLS 6 0,49.861320,0.962129,47.973000,13.592000
lod_2036_1,WICHITA FALLS 7_161 kV/WICHITA FALLS 7 0/WICHITA FALLS 7_161 kV/WICHI_1/161.000000,WICHITA FALLS 7 0,43.223076,0.962125,41.585999,11.783000
lod_2068_1,WINDTHORST_161 kV/WINDTHORST 0/WINDTHORST_161 kV/WINDT_1/161.000000,WINDTHORST 0,5.986738,0.962127,5.760000,1.632000
lod_3102_1,ABILENE 3_115 kV/ABILENE 3 0/ABILENE 3_115 kV/ABILE_1/115.000000,ABILENE 3 0,78.217278,0.962128,75.254997,21.322001
lod_3013_1,ABILENE 4_115 kV/ABILENE 4 0/ABILENE 4_115 kV/ABILE_1/115.000000,ABILENE 4 0,67.098183,0.962127,64.556999,18.291000
lod_3125_1,ABILENE 5_115 kV/ABILENE 5 0/ABILENE 5_115 kV/ABILE_1/115.000000,ABILENE 5 0,94.849220,0.962127,91.257004,25.856001
lod_3077_1,ABILENE 6_115 kV/ABILENE 6 0/ABILENE 6_115 kV/ABILE_1/115.000000,ABILENE 6 0,71.357475,0.962128,68.654999,19.452000
lod_3032_1,ABILENE 7_115 kV/ABILENE 7 0/ABILENE 7_115 kV/ABILE_1/115.000000,ABILENE 7 0,75.732277,0.962126,72.863998,20.645000
