Nombre,Subestacion_i,Nodo_i,Subestacion_j,Nodo_j,V_nom[kV],Longitud [km],R[Ohm/km],R[pu],X[Ohm/km],X[pu],C[uF/km],R0[Ohm/km],X0[Ohm/km],C0[uF/km],I_nominal [kA],Carga_maxima [%],Fuera_servicio
lne_6063_8094_1,BRENHAM_230 kV/BRENHAM 1/BRENHAM_230 kV/BRENH_1/230.000000,BRENHAM 1,COLLEGE STATION 1_230 kV/COLLEGE STATION 1 0/COLLEGE STATION 1_230 kV/COLLE_1/230.000000,COLLEGE STATION 1 0,230.000000,1.000000,2.031360,0.003840,19.853371,0.037530,0.362135,0.000000,0.000000,0.000000,2.008175,100.000000,0.000000
lne_6158_8104_1,WASHINGTON_115 kV/WASHINGTON 0/WASHINGTON_115 kV/WASHI_1/115.000000,WASHINGTON 0,NAVASOTA_115 kV/NAVASOTA 0/NAVASOTA_115 kV/NAVAS_1/115.000000,NAVASOTA 0,115.000000,1.000000,1.211410,0.009160,6.919320,0.052320,0.157651,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6326_8140_1,SOMERVILLE_115 kV/SOMERVILLE 0/SOMERVILLE_115 kV/SOMER_1/115.000000,SOMERVILLE 0,COLLEGE STATION 2_115 kV/COLLEGE STATION 2 1/COLLEGE STATION 2_115 kV/COLLE_1/115.000000,COLLEGE STATION 2 1,115.000000,1.000000,3.578685,0.027060,8.748338,0.066150,0.173697,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_7150_8004_1,WILLIS 2_230 kV/WILLIS 2 0/WILLIS 2_230 kV/WILLI_1/230.000000,WILLIS 2 0,LUFKIN 3_230 kV/LUFKIN 3 0/LUFKIN 3_230 kV/LUFKI_1/230.000000,LUFKIN 3 0,230.000000,1.000000,5.459280,0.010320,53.376099,0.100900,0.973533,0.000000,0.000000,0.000000,1.624112,100.000000,0.000000
lne_7389_8030_1,WILLIS 1_500 kV/WILLIS 1 0/WILLIS 1_500 kV/WILLI_1/500.000000,WILLIS 1 0,SHIRO_500 kV/SHIRO 0/SHIRO_500 kV/SHIRO_1/500.000000,SHIRO 0,500.000000,1.000000,1.350000,0.000540,16.275000,0.006510,0.459162,0.000000,0.000000,0.000000,2.332495,100.000000,0.000000
lne_8001_8003_1,NORMANGEE_115 kV/NORMANGEE 0/NORMANGEE_115 kV/NORMA_1/115.000000,NORMANGEE 0,CENTERVILLE_115 kV/CENTERVILLE 0/CENTERVILLE_115 kV/CENTE_1/115.000000,CENTERVILLE 0,115.000000,1.000000,1.936140,0.014640,8.031543,0.060730,0.206791,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8001_8010_1,NORMANGEE_115 kV/NORMANGEE 0/NORMANGEE_115 kV/NORMA_1/115.000000,NORMANGEE 0,MARQUEZ_115 kV/MARQUEZ 0/MARQUEZ_115 kV/MARQU_1/115.000000,MARQUEZ 0,115.000000,1.000000,1.423010,0.010760,5.907608,0.044670,0.152035,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8002_8028_1,ARP_115 kV/ARP 0/ARP_115 kV/ARP_1_1/115.000000,ARP 0,OVERTON_115 kV/OVERTON 0/OVERTON_115 kV/OVERT_1/115.000000,OVERTON 0,115.000000,1.000000,2.564328,0.019390,6.161528,0.046590,0.126762,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8002_8100_1,ARP_115 kV/ARP 0/ARP_115 kV/ARP_1_1/115.000000,ARP 0,TYLER 2_115 kV/TYLER 2 0/TYLER 2_115 kV/TYLER_1/115.000000,TYLER 2 0,115.000000,1.000000,0.777630,0.005880,4.436987,0.033550,0.101089,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8004_8097_1,LUFKIN 3_230 kV/LUFKIN 3 0/LUFKIN 3_230 kV/LUFKI_1/230.000000,LUFKIN 3 0,CUSHING 1_230 kV/CUSHING 1 0/CUSHING 1_230 kV/CUSHI_1/230.000000,CUSHING 1 0,230.000000,1.000000,3.861700,0.007300,27.587351,0.052150,0.476713,0.000000,0.000000,0.000000,1.112027,100.000000,0.000000
lne_8005_8023_1,LUFKIN 3_115 kV/LUFKIN 3 1/LUFKIN 3_115 kV/LUFKI_1/115.000000,LUFKIN 3 1,LUFKIN 1_115 kV/LUFKIN 1 0/LUFKIN 1_115 kV/LUFKI_1/115.000000,LUFKIN 1 0,115.000000,1.000000,0.501227,0.003790,3.422630,0.025880,0.088252,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8005_8023_2,LUFKIN 3_115 kV/LUFKIN 3 1/LUFKIN 3_115 kV/LUFKI_1/115.000000,LUFKIN 3 1,LUFKIN 1_115 kV/LUFKIN 1 0/LUFKIN 1_115 kV/LUFKI_1/115.000000,LUFKIN 1 0,115.000000,1.000000,0.501227,0.003790,3.422630,0.025880,0.088252,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8005_8137_1,LUFKIN 3_115 kV/LUFKIN 3 1/LUFKIN 3_115 kV/LUFKI_1/115.000000,LUFKIN 3 1,POLLOK_115 kV/POLLOK 0/POLLOK_115 kV/POLLO_1/115.000000,POLLOK 0,115.000000,1.000000,2.885695,0.021820,12.621940,0.095440,0.291634,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8006_8007_1,FLINT_115 kV/FLINT 0/FLINT_115 kV/FLINT_1/115.000000,FLINT 0,BULLARD_115 kV/BULLARD 0/BULLARD_115 kV/BULLA_1/115.000000,BULLARD 0,115.000000,1.000000,1.015680,0.007680,6.100693,0.046130,0.125559,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8006_8134_1,FLINT_115 kV/FLINT 0/FLINT_115 kV/FLINT_1/115.000000,FLINT 0,TYLER 7_115 kV/TYLER 7 1/TYLER 7_115 kV/TYLER_1/115.000000,TYLER 7 1,115.000000,1.000000,0.882108,0.006670,3.931792,0.029730,0.087450,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_8007_8017_1,BULLARD_115 kV/BULLARD 0/BULLARD_115 kV/BULLA_1/115.000000,BULLARD 0,FRANKSTON_115 kV/FRANKSTON 0/FRANKSTON_115 kV/FRANK_1/115.000000,FRANKSTON 0,115.000000,1.000000,0.831852,0.006290,4.991115,0.037740,0.102694,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8008_8053_1,CHANDLER_115 kV/CHANDLER 0/CHANDLER_115 kV/CHAND_1/115.000000,CHANDLER 0,ATHENS 1_115 kV/ATHENS 1 0/ATHENS 1_115 kV/ATHEN_1/115.000000,ATHENS 1 0,115.000000,1.000000,2.072357,0.015670,12.440760,0.094070,0.256132,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8008_8081_1,CHANDLER_115 kV/CHANDLER 0/CHANDLER_115 kV/CHAND_1/115.000000,CHANDLER 0,TYLER 9_115 kV/TYLER 9 0/TYLER 9_115 kV/TYLER_1/115.000000,TYLER 9 0,115.000000,1.000000,3.324765,0.025140,8.124118,0.061430,0.161261,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8009_8104_1,PLANTERSVILLE_115 kV/PLANTERSVILLE 0/PLANTERSVILLE_115 kV/PLANT_1/115.000000,PLANTERSVILLE 0,NAVASOTA_115 kV/NAVASOTA 0/NAVASOTA_115 kV/NAVAS_1/115.000000,NAVASOTA 0,115.000000,1.000000,1.569807,0.011870,8.962582,0.067770,0.204184,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8010_8086_1,MARQUEZ_115 kV/MARQUEZ 0/MARQUEZ_115 kV/MARQU_1/115.000000,MARQUEZ 0,FRANKLIN_115 kV/FRANKLIN 4/FRANKLIN_115 kV/FRANK_1/115.000000,FRANKLIN 4,115.000000,1.000000,1.930850,0.014600,11.029650,0.083400,0.251318,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8010_8103_1,MARQUEZ_115 kV/MARQUEZ 0/MARQUEZ_115 kV/MARQU_1/115.000000,MARQUEZ 0,JEWETT 2_115 kV/JEWETT 2 0/JEWETT 2_115 kV/JEWET_1/115.000000,JEWETT 2 0,115.000000,1.000000,0.972037,0.007350,5.833548,0.044110,0.120143,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8011_8045_1,TENNESSEE COLONY_115 kV/TENNESSEE COLONY 0/TENNESSEE COLONY_115 kV/TENNE_1/115.000000,TENNESSEE COLONY 0,FAIRFIELD 1_115 kV/FAIRFIELD 1 2/FAIRFIELD 1_115 kV/FAIRF_1/115.000000,FAIRFIELD 1 2,115.000000,1.000000,0.801435,0.006060,5.176265,0.039140,0.149828,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8011_8045_2,TENNESSEE COLONY_115 kV/TENNESSEE COLONY 0/TENNESSEE COLONY_115 kV/TENNE_1/115.000000,TENNESSEE COLONY 0,FAIRFIELD 1_115 kV/FAIRFIELD 1 2/FAIRFIELD 1_115 kV/FAIRF_1/115.000000,FAIRFIELD 1 2,115.000000,1.000000,0.801435,0.006060,5.176265,0.039140,0.149828,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8011_8072_1,TENNESSEE COLONY_115 kV/TENNESSEE COLONY 0/TENNESSEE COLONY_115 kV/TENNE_1/115.000000,TENNESSEE COLONY 0,PALESTINE 2_115 kV/PALESTINE 2 0/PALESTINE 2_115 kV/PALES_1/115.000000,PALESTINE 2 0,115.000000,1.000000,0.954845,0.007220,6.653498,0.050310,0.164871,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8012_8032_1,ANDERSON_115 kV/ANDERSON 0/ANDERSON_115 kV/ANDER_1/115.000000,ANDERSON 0,SHIRO_115 kV/SHIRO 2/SHIRO_115 kV/SHIRO_1/115.000000,SHIRO 2,115.000000,1.000000,1.138672,0.008610,4.983180,0.037680,0.115129,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8012_8104_1,ANDERSON_115 kV/ANDERSON 0/ANDERSON_115 kV/ANDER_1/115.000000,ANDERSON 0,NAVASOTA_115 kV/NAVASOTA 0/NAVASOTA_115 kV/NAVAS_1/115.000000,NAVASOTA 0,115.000000,1.000000,1.799922,0.013610,7.872842,0.059530,0.181920,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8013_8026_1,MINEOLA_115 kV/MINEOLA 0/MINEOLA_115 kV/MINEO_1/115.000000,MINEOLA 0,LINDALE_115 kV/LINDALE 0/LINDALE_115 kV/LINDA_1/115.000000,LINDALE 0,115.000000,1.000000,2.371243,0.017930,14.236710,0.107650,0.293038,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8013_8039_1,MINEOLA_115 kV/MINEOLA 0/MINEOLA_115 kV/MINEO_1/115.000000,MINEOLA 0,VAN_115 kV/VAN 0/VAN_115 kV/VAN_1_1/115.000000,VAN 0,115.000000,1.000000,2.861890,0.021640,17.184561,0.129940,0.353611,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8013_8136_1,MINEOLA_115 kV/MINEOLA 0/MINEOLA_115 kV/MINEO_1/115.000000,MINEOLA 0,YANTIS_115 kV/YANTIS 0/YANTIS_115 kV/YANTI_1/115.000000,YANTIS 0,115.000000,1.000000,1.790665,0.013540,7.833168,0.059230,0.180917,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8014_8037_1,LOVELADY_115 kV/LOVELADY 0/LOVELADY_115 kV/LOVEL_1/115.000000,LOVELADY 0,MIDWAY_115 kV/MIDWAY 0/MIDWAY_115 kV/MIDWA_1/115.000000,MIDWAY 0,115.000000,1.000000,2.511428,0.018990,10.987330,0.083080,0.253725,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8014_8118_1,LOVELADY_115 kV/LOVELADY 0/LOVELADY_115 kV/LOVEL_1/115.000000,LOVELADY 0,CROCKETT_115 kV/CROCKETT 0/CROCKETT_115 kV/CROCK_1/115.000000,CROCKETT 0,115.000000,1.000000,1.958622,0.014810,11.760990,0.088930,0.242092,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8015_8111_1,HUNTINGTON_115 kV/HUNTINGTON 0/HUNTINGTON_115 kV/HUNTI_1/115.000000,HUNTINGTON 0,LUFKIN 2_115 kV/LUFKIN 2 0/LUFKIN 2_115 kV/LUFKI_1/115.000000,LUFKIN 2 0,115.000000,1.000000,2.828828,0.021390,6.914030,0.052280,0.137393,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8015_8150_1,HUNTINGTON_115 kV/HUNTINGTON 0/HUNTINGTON_115 kV/HUNTI_1/115.000000,HUNTINGTON 0,ZAVALLA_115 kV/ZAVALLA 0/ZAVALLA_115 kV/ZAVAL_1/115.000000,ZAVALLA 0,115.000000,1.000000,1.255052,0.009490,7.170595,0.054220,0.163467,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8016_8122_1,BRYAN 4_115 kV/BRYAN 4 0/BRYAN 4_115 kV/BRYAN_1/115.000000,BRYAN 4 0,BRYAN 5_115 kV/BRYAN 5 0/BRYAN 5_115 kV/BRYAN_1/115.000000,BRYAN 5 0,115.000000,1.000000,4.480630,0.033880,10.952940,0.082820,0.217422,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8016_8152_1,BRYAN 4_115 kV/BRYAN 4 0/BRYAN 4_115 kV/BRYAN_1/115.000000,BRYAN 4 0,BRYAN 2_115 kV/BRYAN 2 0/BRYAN 2_115 kV/BRYAN_1/115.000000,BRYAN 2 0,115.000000,1.000000,0.495937,0.003750,2.170223,0.016410,0.050143,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8017_8040_1,FRANKSTON_115 kV/FRANKSTON 0/FRANKSTON_115 kV/FRANK_1/115.000000,FRANKSTON 0,MURCHISON_115 kV/MURCHISON 0/MURCHISON_115 kV/MURCH_1/115.000000,MURCHISON 0,115.000000,1.000000,1.928205,0.014580,11.574520,0.087520,0.238281,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8018_8127_1,TYLER 4_230 kV/TYLER 4 0/TYLER 4_230 kV/TYLER_1/230.000000,TYLER 4 0,MOUNT PLEASANT 1_230 kV/MOUNT PLEASANT 1 1/MOUNT PLEASANT 1_230 kV/MOUNT_1/230.000000,MOUNT PLEASANT 1 1,230.000000,1.000000,4.438310,0.008390,43.404449,0.082050,0.791663,0.000000,0.000000,0.000000,1.624112,100.000000,0.000000
lne_8018_8133_1,TYLER 4_230 kV/TYLER 4 0/TYLER 4_230 kV/TYLER_1/230.000000,TYLER 4 0,TYLER 7_230 kV/TYLER 7 0/TYLER 7_230 kV/TYLER_1/230.000000,TYLER 7 0,230.000000,1.000000,0.491970,0.000930,4.787450,0.009050,0.087350,0.000000,0.000000,0.000000,1.375600,100.000000,0.000000
lne_8019_8052_1,TYLER 4_115 kV/TYLER 4 1/TYLER 4_115 kV/TYLER_1/115.000000,TYLER 4 1,TYLER 8_115 kV/TYLER 8 0/TYLER 8_115 kV/TYLER_1/115.000000,TYLER 8 0,115.000000,1.000000,0.850367,0.006430,3.523140,0.026640,0.090659,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8019_8100_1,TYLER 4_115 kV/TYLER 4 1/TYLER 4_115 kV/TYLER_1/115.000000,TYLER 4 1,TYLER 2_115 kV/TYLER 2 0/TYLER 2_115 kV/TYLER_1/115.000000,TYLER 2 0,115.000000,1.000000,0.899300,0.006800,5.686750,0.043000,0.116333,0.000000,0.000000,0.000000,0.753066,100.000000,0.000000
lne_8019_8135_1,TYLER 4_115 kV/TYLER 4 1/TYLER 4_115 kV/TYLER_1/115.000000,TYLER 4 1,TYLER 6_115 kV/TYLER 6 0/TYLER 6_115 kV/TYLER_1/115.000000,TYLER 6 0,115.000000,1.000000,0.280370,0.002120,1.957300,0.014800,0.048539,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8019_8135_2,TYLER 4_115 kV/TYLER 4 1/TYLER 4_115 kV/TYLER_1/115.000000,TYLER 4 1,TYLER 6_115 kV/TYLER 6 0/TYLER 6_115 kV/TYLER_1/115.000000,TYLER 6 0,115.000000,1.000000,0.280370,0.002120,1.957300,0.014800,0.048539,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8020_8029_1,BEN WHEELER_115 kV/BEN WHEELER 0/BEN WHEELER_115 kV/BEN W_1/115.000000,BEN WHEELER 0,GRAND SALINE_115 kV/GRAND SALINE 0/GRAND SALINE_115 kV/GRAND_1/115.000000,GRAND SALINE 0,115.000000,1.000000,2.424142,0.018330,10.804820,0.081700,0.240287,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8020_8040_1,BEN WHEELER_115 kV/BEN WHEELER 0/BEN WHEELER_115 kV/BEN W_1/115.000000,BEN WHEELER 0,MURCHISON_115 kV/MURCHISON 0/MURCHISON_115 kV/MURCH_1/115.000000,MURCHISON 0,115.000000,1.000000,2.979593,0.022530,12.357440,0.093440,0.318109,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8020_8153_1,BEN WHEELER_115 kV/BEN WHEELER 0/BEN WHEELER_115 kV/BEN W_1/115.000000,BEN WHEELER 0,CANTON_115 kV/CANTON 0/CANTON_115 kV/CANTO_1/115.000000,CANTON 0,115.000000,1.000000,1.799922,0.013610,10.808790,0.081730,0.222436,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8020_8154_1,BEN WHEELER_115 kV/BEN WHEELER 0/BEN WHEELER_115 kV/BEN W_1/115.000000,BEN WHEELER 0,TYLER 5_115 kV/TYLER 5 0/TYLER 5_115 kV/TYLER_1/115.000000,TYLER 5 0,115.000000,1.000000,6.416770,0.048520,15.684850,0.118600,0.311490,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8021_8022_1,GARRISON_115 kV/GARRISON 0/GARRISON_115 kV/GARRI_1/115.000000,GARRISON 0,ETOILE_115 kV/ETOILE 0/ETOILE_115 kV/ETOIL_1/115.000000,ETOILE 0,115.000000,1.000000,8.024930,0.060680,19.615320,0.148320,0.389513,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8021_8041_1,GARRISON_115 kV/GARRISON 0/GARRISON_115 kV/GARRI_1/115.000000,GARRISON 0,NACOGDOCHES 2_115 kV/NACOGDOCHES 2 0/NACOGDOCHES 2_115 kV/NACOG_1/115.000000,NACOGDOCHES 2 0,115.000000,1.000000,1.466653,0.011090,6.414125,0.048500,0.148224,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8021_8119_1,GARRISON_115 kV/GARRISON 0/GARRISON_115 kV/GARRI_1/115.000000,GARRISON 0,HENDERSON 1_115 kV/HENDERSON 1 0/HENDERSON 1_115 kV/HENDE_1/115.000000,HENDERSON 1 0,115.000000,1.000000,2.080292,0.015730,8.630634,0.065260,0.222035,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8022_8150_1,ETOILE_115 kV/ETOILE 0/ETOILE_115 kV/ETOIL_1/115.000000,ETOILE 0,ZAVALLA_115 kV/ZAVALLA 0/ZAVALLA_115 kV/ZAVAL_1/115.000000,ZAVALLA 0,115.000000,1.000000,6.955028,0.052590,17.000740,0.128550,0.337565,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8023_8111_1,LUFKIN 1_115 kV/LUFKIN 1 0/LUFKIN 1_115 kV/LUFKI_1/115.000000,LUFKIN 1 0,LUFKIN 2_115 kV/LUFKIN 2 0/LUFKIN 2_115 kV/LUFKI_1/115.000000,LUFKIN 2 0,115.000000,1.000000,0.724730,0.005480,4.684295,0.035420,0.135588,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8023_8111_2,LUFKIN 1_115 kV/LUFKIN 1 0/LUFKIN 1_115 kV/LUFKI_1/115.000000,LUFKIN 1 0,LUFKIN 2_115 kV/LUFKIN 2 0/LUFKIN 2_115 kV/LUFKI_1/115.000000,LUFKIN 2 0,115.000000,1.000000,0.724730,0.005480,4.684295,0.035420,0.135588,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8025_8055_1,PALESTINE 1_115 kV/PALESTINE 1 0/PALESTINE 1_115 kV/PALES_1/115.000000,PALESTINE 1 0,RUSK_115 kV/RUSK 0/RUSK_115 kV/RUSK__1/115.000000,RUSK 0,115.000000,1.000000,5.569047,0.042110,13.613820,0.102940,0.270373,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8025_8121_1,PALESTINE 1_115 kV/PALESTINE 1 0/PALESTINE 1_115 kV/PALES_1/115.000000,PALESTINE 1 0,JACKSONVILLE 2_115 kV/JACKSONVILLE 2 0/JACKSONVILLE 2_115 kV/JACKS_1/115.000000,JACKSONVILLE 2 0,115.000000,1.000000,4.463438,0.033750,10.911950,0.082510,0.216619,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8025_8151_1,PALESTINE 1_115 kV/PALESTINE 1 0/PALESTINE 1_115 kV/PALES_1/115.000000,PALESTINE 1 0,GRAPELAND_115 kV/GRAPELAND 0/GRAPELAND_115 kV/GRAPE_1/115.000000,GRAPELAND 0,115.000000,1.000000,3.792930,0.028680,22.773451,0.172200,0.468740,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8026_8154_1,LINDALE_115 kV/LINDALE 0/LINDALE_115 kV/LINDA_1/115.000000,LINDALE 0,TYLER 5_115 kV/TYLER 5 0/TYLER 5_115 kV/TYLER_1/115.000000,TYLER 5 0,115.000000,1.000000,2.715092,0.020530,6.636305,0.050180,0.131777,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8027_8100_1,WHITEHOUSE_115 kV/WHITEHOUSE 0/WHITEHOUSE_115 kV/WHITE_1/115.000000,WHITEHOUSE 0,TYLER 2_115 kV/TYLER 2 0/TYLER 2_115 kV/TYLER_1/115.000000,TYLER 2 0,115.000000,1.000000,0.968070,0.007320,4.235968,0.032030,0.097880,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8027_8134_1,WHITEHOUSE_115 kV/WHITEHOUSE 0/WHITEHOUSE_115 kV/WHITE_1/115.000000,WHITEHOUSE 0,TYLER 7_115 kV/TYLER 7 1/TYLER 7_115 kV/TYLER_1/115.000000,TYLER 7 1,115.000000,1.000000,0.575288,0.004350,3.933115,0.029740,0.101490,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_8028_8146_1,OVERTON_115 kV/OVERTON 0/OVERTON_115 kV/OVERT_1/115.000000,OVERTON 0,HENDERSON 2_115 kV/HENDERSON 2 0/HENDERSON 2_115 kV/HENDE_1/115.000000,HENDERSON 2 0,115.000000,1.000000,3.753255,0.028380,9.172861,0.069360,0.182121,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8029_8073_1,GRAND SALINE_115 kV/GRAND SALINE 0/GRAND SALINE_115 kV/GRAND_1/115.000000,GRAND SALINE 0,EMORY_115 kV/EMORY 0/EMORY_115 kV/EMORY_1/115.000000,EMORY 0,115.000000,1.000000,2.647645,0.020020,11.579810,0.087560,0.267364,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8030_8158_1,SHIRO_500 kV/SHIRO 0/SHIRO_500 kV/SHIRO_1/500.000000,SHIRO 0,BRYAN 1_500 kV/BRYAN 1 0/BRYAN 1_500 kV/BRYAN_1/500.000000,BRYAN 1 0,500.000000,1.000000,1.725000,0.000690,21.000000,0.008400,0.592226,0.000000,0.000000,0.000000,2.332495,100.000000,0.000000
lne_8032_8143_1,SHIRO_115 kV/SHIRO 2/SHIRO_115 kV/SHIRO_1/115.000000,SHIRO 2,IOLA_115 kV/IOLA 0/IOLA_115 kV/IOLA__1/115.000000,IOLA 0,115.000000,1.000000,2.248250,0.017000,10.019260,0.075760,0.222837,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_8038_8066_1,SULPHUR SPRINGS_115 kV/SULPHUR SPRINGS 0/SULPHUR SPRINGS_115 kV/SULPH_1/115.000000,SULPHUR SPRINGS 0,DIKE_115 kV/DIKE 0/DIKE_115 kV/DIKE__1/115.000000,DIKE 0,115.000000,1.000000,1.622707,0.012270,7.230107,0.054670,0.160860,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8038_8124_1,SULPHUR SPRINGS_115 kV/SULPHUR SPRINGS 0/SULPHUR SPRINGS_115 kV/SULPH_1/115.000000,SULPHUR SPRINGS 0,CUMBY_115 kV/CUMBY 0/CUMBY_115 kV/CUMBY_1/115.000000,CUMBY 0,115.000000,1.000000,1.511618,0.011430,9.073672,0.068610,0.186734,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8039_8081_1,VAN_115 kV/VAN 0/VAN_115 kV/VAN_1_1/115.000000,VAN 0,TYLER 9_115 kV/TYLER 9 0/TYLER 9_115 kV/TYLER_1/115.000000,TYLER 9 0,115.000000,1.000000,1.774795,0.013420,10.139610,0.076670,0.231061,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8040_8072_1,MURCHISON_115 kV/MURCHISON 0/MURCHISON_115 kV/MURCH_1/115.000000,MURCHISON 0,PALESTINE 2_115 kV/PALESTINE 2 0/PALESTINE 2_115 kV/PALES_1/115.000000,PALESTINE 2 0,115.000000,1.000000,2.832795,0.021420,12.625910,0.095470,0.280803,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_8040_8109_1,MURCHISON_115 kV/MURCHISON 0/MURCHISON_115 kV/MURCH_1/115.000000,MURCHISON 0,ATHENS 2_115 kV/ATHENS 2 0/ATHENS 2_115 kV/ATHEN_1/115.000000,ATHENS 2 0,115.000000,1.000000,1.983750,0.015000,11.638000,0.088000,0.240688,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8041_8063_1,NACOGDOCHES 2_115 kV/NACOGDOCHES 2 0/NACOGDOCHES 2_115 kV/NACOG_1/115.000000,NACOGDOCHES 2 0,NACOGDOCHES 3_115 kV/NACOGDOCHES 3 0/NACOGDOCHES 3_115 kV/NACOG_1/115.000000,NACOGDOCHES 3 0,115.000000,1.000000,2.812958,0.021270,6.756652,0.051090,0.138997,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8042_8111_1,DIBOLL_115 kV/DIBOLL 0/DIBOLL_115 kV/DIBOL_1/115.000000,DIBOLL 0,LUFKIN 2_115 kV/LUFKIN 2 0/LUFKIN 2_115 kV/LUFKI_1/115.000000,LUFKIN 2 0,115.000000,1.000000,3.242770,0.024520,7.924420,0.059920,0.157450,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8042_8118_1,DIBOLL_115 kV/DIBOLL 0/DIBOLL_115 kV/DIBOL_1/115.000000,DIBOLL 0,CROCKETT_115 kV/CROCKETT 0/CROCKETT_115 kV/CROCK_1/115.000000,CROCKETT 0,115.000000,1.000000,3.617037,0.027350,21.719419,0.164230,0.447078,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_8043_8067_1,FAIRFIELD 1_500 kV/FAIRFIELD 1 0/FAIRFIELD 1_500 kV/FAIRF_1/500.000000,FAIRFIELD 1 0,JEWETT 1_500 kV/JEWETT 1 0/JEWETT 1_500 kV/JEWET_1/500.000000,JEWETT 1 0,500.000000,1.000000,1.000000,0.000400,20.475000,0.008190,0.605935,0.000000,0.000000,0.000000,3.196211,100.000000,0.000000
lne_8044_8147_1,FAIRFIELD 1_230 kV/FAIRFIELD 1 1/FAIRFIELD 1_230 kV/FAIRF_1/230.000000,FAIRFIELD 1 1,TRINIDAD 1_230 kV/TRINIDAD 1 0/TRINIDAD 1_230 kV/TRINI_1/230.000000,TRINIDAD 1 0,230.000000,1.000000,1.296050,0.002450,12.690710,0.023990,0.231462,0.000000,0.000000,0.000000,1.624112,100.000000,0.000000
